##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,-0.00427065283935907
-0.005675185,0.002875869,-0.074906394,-0.00054228655676775
-0.005594587,0.003878398,-0.074906394,2.42611247137516e-06
-0.005279499,0.003197081,-0.074906394,-0.00192029921825263
-0.00612211,0.00266284,-0.074906394,0.00660790593286514
-0.005714571,0.002972098,-0.074906394,-2.95998710764572e-05
-0.005558486,0.003783568,-0.074906394,2.99100592768677e-05
-0.006064977,0.003702061,-0.074906394,3.12060006539693e-06
-0.005330301,0.003306536,-0.074906394,-0.000187222794567987
-0.006580196,0.00247437,-0.074906394,0.00282367581575698
-0.006156232,0.002761104,-0.074906394,0.00573462392345071
-0.005761615,0.003087103,-0.074906394,0.000283344134988888
-0.005514883,0.003669074,-0.074906394,6.79793189079266e-05
-0.00603333,0.003603,-0.074906394,9.60704563460644e-06
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,-0.000142899449480224
-0.005501305,0.00351839,-0.074906394,0.000117573971003203
-0.007050554,0.00231781,-0.074906394,-0.0026998345603306
-0.006608326,0.002574536,-0.074906394,0.00511699719173038
-0.006196947,0.002878456,-0.074906394,0.0044585747247026
-0.005791445,0.003245429,-0.074906394,0.000158107230560676
-0.005995091,0.003483347,-0.074906394,2.1920599731e-05
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,-0.000343711737806135
-0.007532655,0.002200614,-0.074906394,-0.00899539922349891
-0.005976557,0.003323387,-0.074906394,3.61946872883943e-05
-0.007072111,0.002419601,-0.074906394,-0.00113353076181332
-0.006641861,0.002694084,-0.074906394,0.00694083911680941
-0.006235122,0.003047391,-0.074906394,0.00258656810217779
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,-0.000397218843328781
-0.007527845,0.003349596,-0.074906394,-0.00123224763019545
-0.008023618,0.002129277,-0.074906394,-0.0141567140003386
-0.007547208,0.002303609,-0.074906394,-0.00846872792135409
-0.006461588,0.003155255,-0.074906394,0.0014206831341532
