##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,-0.0030641086016614
-0.005675185,0.002875869,-0.074906394,-0.000925548582552738
-0.005594587,0.003878398,-0.074906394,3.06673565712145e-06
-0.005279499,0.003197081,-0.074906394,-0.00139157837075229
-0.00612211,0.00266284,-0.074906394,0.00269676115080222
-0.005714571,0.002972098,-0.074906394,-0.000459498415458368
-0.005558486,0.003783568,-0.074906394,3.7807911369828e-05
-0.006064977,0.003702061,-0.074906394,3.94460504411151e-06
-0.005330301,0.003306536,-0.074906394,-0.000124389941432002
-0.006580196,0.00247437,-0.074906394,-0.00519580361519616
-0.006156232,0.002761104,-0.074906394,0.00231622067449651
-0.005761615,0.003087103,-0.074906394,-8.35326309962187e-05
-0.005514883,0.003669074,-0.074906394,8.59294874831594e-05
-0.00603333,0.003603,-0.074906394,1.21438184564217e-05
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,-9.52544131319161e-05
-0.005501305,0.00351839,-0.074906394,0.000148619774836947
-0.007050554,0.00231781,-0.074906394,-0.0120895829295667
-0.006608326,0.002574536,-0.074906394,-0.00218926330345385
-0.006196947,0.002878456,-0.074906394,0.00166870210975772
-0.005791445,0.003245429,-0.074906394,0.000105790182817105
-0.005995091,0.003483347,-0.074906394,2.77088080679296e-05
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,-0.000955732635038616
-0.007532655,0.002200614,-0.074906394,-0.0168441837647691
-0.005976557,0.003323387,-0.074906394,4.57520166172523e-05
-0.007072111,0.002419601,-0.074906394,-0.00983937365141218
-0.006641861,0.002694084,-0.074906394,0.000499893869049558
-0.006235122,0.003047391,-0.074906394,0.000897026702964135
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,-0.00110451570331804
-0.007527845,0.003349596,-0.074906394,-0.0034264156416184
-0.008023618,0.002129277,-0.074906394,-0.018116909470213
-0.007547208,0.002303609,-0.074906394,-0.0156048267108064
-0.006461588,0.003155255,-0.074906394,0.000269830034941337
-0.007097794,0.002541028,-0.074906394,-0.00724962959238996
-0.006688492,0.002877034,-0.074906394,0.000203654548413507
-0.006990208,0.003208898,-0.074906394,-0.00134852918307853
-0.007515248,0.003246324,-0.074906394,-0.00414005021575659
-0.008027535,0.003301936,-0.074906394,-0.00679859163691069
-0.008519012,0.002108277,-0.074906394,-0.01542282352027
-0.008030663,0.00223297,-0.074906394,-0.0181514211864744
-0.007564539,0.002426427,-0.074906394,-0.014234323252249
-0.006956477,0.003015295,-0.074906394,-0.00173920674060108
-0.00715139,0.00274002,-0.074906394,-0.00457684274425809
-0.007500012,0.003121462,-0.074906394,-0.00535407340848016
-0.00802196,0.003198043,-0.074906394,-0.00852479925160436
-0.008529539,0.003292443,-0.074906394,-0.00901843735288042
-0.009014025,0.002138737,-0.074906394,-0.00872952919135648
-0.008518091,0.002212106,-0.074906394,-0.016866712581551
-0.008039055,0.00235658,-0.074906394,-0.0182450676553983
-0.00762277,0.002642433,-0.074906394,-0.0125687943100795
-0.007460942,0.002908921,-0.074906394,-0.00709701047658208
-0.009504222,0.002217737,-0.074906394,-0.00648914667117006
-0.008015217,0.003072406,-0.074906394,-0.0108014308121745
-0.00853103,0.003188431,-0.074906394,-0.0112629074577717
-0.009031357,0.003319175,-0.074906394,-0.00590227622796638
-0.009005189,0.002242132,-0.074906394,-0.0112389203290041
-0.008517004,0.002335861,-0.074906394,-0.0185828395369662
-0.008056319,0.002558512,-0.074906394,-0.0185478511496442
-0.007977989,0.00283708,-0.074906394,-0.0148010255231781
-0.009985958,0.002339678,-0.074906394,-0.00848261047224596
-0.009488071,0.002320227,-0.074906394,-0.00951786097253772
-0.008532837,0.003062637,-0.074906394,-0.0141129068975314
-0.009039904,0.00321552,-0.074906394,-0.00777543632045481
-0.009530475,0.003380301,-0.074906394,-0.00289184012366217
-0.008994679,0.002365403,-0.074906394,-0.0141850005185576
-0.008515276,0.002545436,-0.074906394,-0.0214766203555414
-0.008581042,0.002820782,-0.074906394,-0.0193865075037633
-0.010457029,0.002497993,-0.074906394,-0.0116071618938536
-0.00996314,0.0024409,-0.074906394,-0.0114088362807503
-0.00946884,0.002442482,-0.074906394,-0.0130896857375799
-0.009050245,0.003090154,-0.074906394,-0.0107267790737221
-0.00954604,0.003277469,-0.074906394,-0.00339502822533219
-0.010024237,0.003475231,-0.074906394,-0.0012662918123979
-0.008941409,0.002597024,-0.074906394,-0.0197766352572494
-0.009089885,0.002860947,-0.074906394,-0.0160430400007323
-0.010917083,0.00268583,-0.074906394,-0.0117402233760501
-0.010428093,0.002597692,-0.074906394,-0.0143009232781584
-0.009935946,0.002561708,-0.074906394,-0.0149347692413418
-0.009416598,0.002660304,-0.074906394,-0.0194042786979328
-0.009564867,0.003153105,-0.074906394,-0.00652105401771327
-0.01004667,0.003373685,-0.074906394,-0.00153785763384242
-0.010510212,0.003603409,-0.074906394,-0.000493737975489017
-0.011367136,0.002896687,-0.074906394,0.00067576708123427
-0.009600386,0.002938695,-0.074906394,-0.0119408718639759
-0.010882621,0.002783847,-0.074906394,-0.0109111349872238
-0.010393579,0.002716748,-0.074906394,-0.0151077352832603
-0.009887757,0.002765493,-0.074906394,-0.015588051297943
-0.010073806,0.00325089,-0.074906394,-0.00246434653944349
-0.010539274,0.003503582,-0.074906394,-0.000646225245113815
-0.010986725,0.00376321,-0.074906394,-0.000340881050300693
-0.01180893,0.003125106,-0.074906394,-0.00127554588199352
-0.011327782,0.002992957,-0.074906394,-0.0013047431833477
-0.010104352,0.003051913,-0.074906394,-0.00755503484898936
-0.010841474,0.002900969,-0.074906394,-0.00869255931149892
-0.010351455,0.002907786,-0.074906394,-0.0105411068689249
-0.012243981,0.003366777,-0.074906394,-0.00233648695888637
-0.010574427,0.003382872,-0.074906394,-0.000815977560407699
-0.01102217,0.003665485,-0.074906394,-0.000731663320328602
-0.011452724,0.003952194,-0.074906394,-1.20347278122993e-05
-0.011765454,0.003219704,-0.074906394,-0.00329891555604448
-0.011280748,0.003108074,-0.074906394,-0.00292381262586158
-0.010599558,0.003197669,-0.074906394,-0.00281313395224821
-0.010805882,0.003082604,-0.074906394,-0.00492508712380849
-0.012673198,0.00361877,-0.074906394,-0.0027902802183671
-0.012197013,0.003459776,-0.074906394,-0.00330325613388361
-0.011065048,0.003547312,-0.074906394,-0.00134986310733525
-0.011494304,0.003856903,-0.074906394,-0.00051925164675878
-0.011907751,0.004168346,-0.074906394,-0.00282427050176561
-0.011713444,0.0033329,-0.074906394,-0.00460671827069779
-0.011211345,0.003211342,-0.074906394,-0.00355684205308293
-0.01113209,0.003359422,-0.074906401,-0.00265156671813007
-0.013097321,0.003879573,-0.074906394,-0.00218231960899054
-0.012623054,0.003710151,-0.074906394,-0.00379090443867363
-0.012140818,0.003571132,-0.074906394,-0.00444582834387991
-0.011544622,0.003741634,-0.074906394,-0.00204670197845453
-0.011955686,0.004076091,-0.074906394,-0.00401806861860568
-0.01235101,0.004410455,-0.074906394,-0.00261488743274399
-0.011593509,0.003426359,-0.074906394,-0.00457732593949751
-0.011644134,0.003622834,-0.074906394,-0.00343050295206857
-0.013516854,0.004148263,-0.074906394,-0.00328373169434622
-0.013044355,0.003969407,-0.074906394,-0.00304410269397815
-0.012563057,0.003819635,-0.074906394,-0.00497385869480503
-0.012038769,0.003679125,-0.074906394,-0.00537033053036637
-0.01201375,0.003964389,-0.074906394,-0.00569937925421495
-0.012406072,0.004322287,-0.074906394,-0.00346756980873655
-0.012780298,0.004677862,-0.074906394,-0.00349438422984494
-0.012103589,0.003864566,-0.074906394,-0.00698810219338203
-0.013932054,0.004423951,-0.074906394,-0.00773363998588939
-0.013461491,0.004236704,-0.074906394,-0.00434739810968871
-0.012980909,0.00407707,-0.074906394,-0.00386728261858758
-0.012473044,0.003918978,-0.074906394,-0.0057277723944431
-0.012472843,0.004215391,-0.074906394,-0.00427165454203132
-0.012842936,0.0045949,-0.074906394,-0.0043733658162955
-0.013192488,0.004971238,-0.074906394,-0.00276361782236463
-0.014343151,0.004705951,-0.074906394,-0.0188344169534321
-0.012567969,0.004105055,-0.074906394,-0.00484644703795412
-0.013874557,0.004511079,-0.074906394,-0.00798216890508744
-0.013395115,0.004342727,-0.074906394,-0.00552972939627664
-0.012855074,0.004121362,-0.074906394,-0.00438953563474758
-0.012918958,0.004494187,-0.074906394,-0.00543900740442909
-0.013262762,0.004894611,-0.074906394,-0.00365172837459554
-0.01358271,0.005292913,-0.074906394,-0.00462322894764743
-0.014749989,0.004993889,-0.074906394,-0.0202915993443906
-0.014283638,0.004791756,-0.074906394,-0.0186905124720289
-0.013026563,0.004362566,-0.074906394,-0.00522111216640869
-0.013805613,0.00461555,-0.074906394,-0.00817316986602542
-0.013324465,0.004427613,-0.074906394,-0.00638918119098853
-0.013348118,0.004801476,-0.074906394,-0.00509901821824019
-0.013943776,0.005646087,-0.074906394,-0.00210904980858353
-0.013660491,0.005223795,-0.074906394,-0.00631805890979155
-0.015151975,0.005287919,-0.074906394,-0.0205122442420345
-0.015548345,0.005588873,-0.074906394,-0.0386219533522136
-0.014688436,0.005078253,-0.074906394,-0.0229073719675468
-0.014212283,0.004894642,-0.074906394,-0.0182666017613511
-0.013402465,0.004629342,-0.074906394,-0.00648515192886959
-0.013769941,0.004780024,-0.074906394,-0.00850455329543459
-0.014267355,0.00603415,-0.074906394,-0.00132909539842092
-0.01375505,0.005139676,-0.074906394,-0.00873187870631244
-0.014028646,0.005585637,-0.074906394,-0.00428814136882372
-0.015088146,0.005370562,-0.074906394,-0.0230378721497361
-0.015937921,0.005898255,-0.074906394,-0.0441588018303507
-0.015481851,0.005669363,-0.074906394,-0.0418949882057867
-0.014614683,0.005179405,-0.074906394,-0.0232581497666134
-0.014129357,0.005034441,-0.074906394,-0.0176316133871946
-0.013903835,0.005064507,-0.074906394,-0.0116900611539291
-0.014543164,0.006458671,-0.074906394,-0.00175488309749706
-0.01435885,0.005983978,-0.074906394,-0.0018901804767926
-0.014131953,0.005511946,-0.074906394,-0.00744296427884416
-0.015011772,0.005469649,-0.074906394,-0.0246502049884326
-0.016686715,0.006552178,-0.074906394,-0.0493790678867942
-0.016318552,0.006218379,-0.074906394,-0.0497999178195865
-0.018173702,0.008508365,-0.074906394,-0.0275780429010245
-0.017940613,0.008075681,-0.074906394,-0.0262059538125079
-0.015868319,0.005976025,-0.074906394,-0.0461165105643931
-0.01540241,0.005765858,-0.074906394,-0.0416510805726251
-0.014756916,0.006916895,-0.074906394,0.000397000037003533
-0.014519605,0.005355783,-0.074906394,-0.018587817096038
-0.014249901,0.005380743,-0.074906394,-0.0131926833169704
-0.0146405,0.006420787,-0.074906394,-0.00435507411672802
-0.014470409,0.005922678,-0.074906394,-0.00282659764888767
-0.0149112,0.00563925,-0.074906394,-0.0244676661500367
-0.017037999,0.006902704,-0.074906394,-0.0439144598122692
-0.016609743,0.00662241,-0.074906394,-0.0503239717031879
-0.016245445,0.006292766,-0.074906394,-0.0536478569533558
-0.017670279,0.007663486,-0.074906394,-0.0358862342742588
-0.017367605,0.007272617,-0.074906394,-0.0398944424188363
-0.018365076,0.008959561,-0.074906394,-0.0290117083413252
-0.018073626,0.008538424,-0.074906394,-0.0321262608008646
-0.017845055,0.008117084,-0.074906394,-0.0309414606678271
-0.018261468,0.008976501,-0.074906394,-0.0337712446062245
-0.015785243,0.006069216,-0.074906394,-0.0474234336307525
-0.015321767,0.0058358,-0.074906394,-0.0381112288711919
-0.014888159,0.007401153,-0.074906394,0.00151620798896928
-0.01485855,0.006892969,-0.074906394,3.60701949188011e-05
-0.014652037,0.005790297,-0.074906401,-0.012020361789462
-0.014759379,0.006374377,-0.074906394,-0.00806742639931396
-0.015141162,0.005999576,-0.074906401,-0.0287334622750152
-0.016956788,0.006967825,-0.074906394,-0.0478190215672149
-0.016517896,0.006706366,-0.074906394,-0.0509851289816013
-0.016158195,0.006381804,-0.074906394,-0.0529870156408578
-0.017579608,0.007714432,-0.074906394,-0.041291859956147
-0.017281789,0.007331397,-0.074906394,-0.0422500666589617
-0.01840226,0.009429742,-0.074906394,-0.0325750327198883
-0.01835705,0.009880039,-0.074906394,-0.0441188192656555
-0.018507607,0.009427549,-0.074906394,-0.0267101002999337
-0.018480733,0.009896256,-0.074906394,-0.0366983389188368
-0.017954869,0.008574031,-0.074906394,-0.036519819880817
