##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,0.0030547882667551
-0.005675185,0.002875869,-0.074906394,0.0042974546060599
-0.005594587,0.003878398,-0.074906394,7.29709547342171e-06
-0.005279499,0.003197081,-0.074906394,0.00181055011669139
-0.00612211,0.00266284,-0.074906394,0.0129866269594528
-0.005714571,0.002972098,-0.074906394,0.00365833924503542
-0.005558486,0.003783568,-0.074906394,8.99614344900073e-05
-0.006064977,0.003702061,-0.074906394,9.38592784969291e-06
-0.005330301,0.003306536,-0.074906394,0.000823444673916759
-0.006580196,0.00247437,-0.074906394,0.0139690070901677
-0.006156232,0.002761104,-0.074906394,0.0113391312659203
-0.005761615,0.003087103,-0.074906394,0.00262221707599496
-0.005514883,0.003669074,-0.074906394,0.000204463554819514
-0.00603333,0.003603,-0.074906394,2.88954160371249e-05
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,0.000624639567439342
-0.005501305,0.00351839,-0.074906394,0.000353630963824768
-0.007050554,0.00231781,-0.074906394,0.0160295827196853
-0.006608326,0.002574536,-0.074906394,0.0156288105508895
-0.006196947,0.002878456,-0.074906394,0.00896810827488476
-0.005791445,0.003245429,-0.074906394,0.000714630862520971
-0.005995091,0.003483347,-0.074906394,6.5931283466468e-05
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,4.52853176020238e-05
-0.007532655,0.002200614,-0.074906394,0.0158035729765154
-0.005976557,0.003323387,-0.074906394,0.000108863909604468
-0.007072111,0.002419601,-0.074906394,0.0164405338893524
-0.006641861,0.002694084,-0.074906394,0.016376433635367
-0.006235122,0.003047391,-0.074906394,0.00528449722960274
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,5.23350805313444e-05
-0.007527845,0.003349596,-0.074906394,0.000162353272116694
-0.008023618,0.002129277,-0.074906394,0.0118195050563626
-0.007547208,0.002303609,-0.074906394,0.0154396268688476
-0.006461588,0.003155255,-0.074906394,0.00315913622117233
-0.007097794,0.002541028,-0.074906394,0.0168057835863381
-0.006688492,0.002877034,-0.074906394,0.0114783667245911
-0.006990208,0.003208898,-0.074906394,0.00198840800963263
-0.007515248,0.003246324,-0.074906394,0.000937559893742809
-0.008027535,0.003301936,-0.074906394,0.000542839348516457
-0.008519012,0.002108277,-0.074906394,0.0077533693163963
-0.008030663,0.00223297,-0.074906394,0.0115210358850156
-0.007564539,0.002426427,-0.074906394,0.0150029716052031
-0.006956477,0.003015295,-0.074906394,0.00744190023479826
-0.00715139,0.00274002,-0.074906394,0.0150157090637844
-0.007500012,0.003121462,-0.074906394,0.00397856587158947
-0.00802196,0.003198043,-0.074906394,0.00186497109423982
-0.008529539,0.003292443,-0.074906394,0.00179706946310231
-0.009014025,0.002138737,-0.074906394,0.00407887085712598
-0.008518091,0.002212106,-0.074906394,0.00764971160638211
-0.008039055,0.00235658,-0.074906394,0.0111688244516375
-0.00762277,0.002642433,-0.074906394,0.0139810742931374
-0.007460942,0.002908921,-0.074906394,0.00935636670127987
-0.009504222,0.002217737,-0.074906394,0.00251141892538314
-0.008015217,0.003072406,-0.074906394,0.00393846877996198
-0.00853103,0.003188431,-0.074906394,0.00263256247320273
-0.009031357,0.003319175,-0.074906394,0.00613734293613492
-0.009005189,0.002242132,-0.074906394,0.00470553457411223
-0.008517004,0.002335861,-0.074906394,0.00752277545993243
-0.008056319,0.002558512,-0.074906394,0.0105750104412555
-0.007977989,0.00283708,-0.074906394,0.00800806839170128
-0.009985958,0.002339678,-0.074906394,0.00220616948979443
-0.009488071,0.002320227,-0.074906394,0.00352287604049375
-0.008532837,0.003062637,-0.074906394,0.00373773584834331
-0.009039904,0.00321552,-0.074906394,0.00670058273533093
-0.009530475,0.003380301,-0.074906394,0.00790480991893068
-0.008994679,0.002365403,-0.074906394,0.00542069051201943
-0.008515276,0.002545436,-0.074906394,0.00729940867011412
-0.008581042,0.002820782,-0.074906394,0.00593816990938987
-0.010457029,0.002497993,-0.074906394,0.000884293450111996
-0.00996314,0.0024409,-0.074906394,0.00297681546102414
-0.00946884,0.002442482,-0.074906394,0.00469944124940815
-0.009050245,0.003090154,-0.074906394,0.00683794088309153
-0.00954604,0.003277469,-0.074906394,0.00958608189375884
-0.010024237,0.003475231,-0.074906394,0.00613182154821119
-0.008941409,0.002597024,-0.074906394,0.00671260866600137
-0.009089885,0.002860947,-0.074906394,0.00703391517990927
-0.010917083,0.00268583,-0.074906394,-0.00137172817881356
-0.010428093,0.002597692,-0.074906394,0.00116038647890763
-0.009935946,0.002561708,-0.074906394,0.0039768769788043
-0.009416598,0.002660304,-0.074906394,0.00672717180583788
-0.009564867,0.003153105,-0.074906394,0.00907922678365506
