##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,0.00270467406401213
-0.005675185,0.002875869,-0.074906394,0.00790438988569499
-0.005594587,0.003878398,-0.074906394,1.15424348537423e-05
-0.005279499,0.003197081,-0.074906394,0.00192481639941063
-0.00612211,0.00266284,-0.074906394,0.0163769597658792
-0.005714571,0.002972098,-0.074906394,0.00635689490340226
-0.005558486,0.003783568,-0.074906394,0.000142299631508481
-0.006064977,0.003702061,-0.074906394,1.48465181991385e-05
-0.005330301,0.003306536,-0.074906394,0.00103733573627727
-0.006580196,0.00247437,-0.074906394,0.014093030550348
-0.006156232,0.002761104,-0.074906394,0.0139143658501548
-0.005761615,0.003087103,-0.074906394,0.00430112836814216
-0.005514883,0.003669074,-0.074906394,0.000323417347363029
-0.00603333,0.003603,-0.074906394,4.57063304701291e-05
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,0.000786385614304693
-0.005501305,0.00351839,-0.074906394,0.00055936809064381
-0.007050554,0.00231781,-0.074906394,0.00624182659510216
-0.006608326,0.002574536,-0.074906394,0.0155836910276306
-0.006196947,0.002878456,-0.074906394,0.0107956586194422
-0.005791445,0.003245429,-0.074906394,0.00113464178282179
-0.005995091,0.003483347,-0.074906394,0.000104289103384648
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,0.00134453524463514
-0.007532655,0.002200614,-0.074906394,-0.00194708115179853
-0.005976557,0.003323387,-0.074906394,0.000172199279714788
-0.007072111,0.002419601,-0.074906394,0.00863063753896636
-0.006641861,0.002694084,-0.074906394,0.0164483014262868
-0.006235122,0.003047391,-0.074906394,0.00625080775830673
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,0.00155384491113884
-0.007527845,0.003349596,-0.074906394,0.0048203194324728
-0.008023618,0.002129277,-0.074906394,-0.00686907295271006
-0.007547208,0.002303609,-0.074906394,0.000706681521499558
-0.006461588,0.003155255,-0.074906394,0.00339527850213781
-0.007097794,0.002541028,-0.074906394,0.011573237069633
-0.006688492,0.002877034,-0.074906394,0.0113406518593273
-0.006990208,0.003208898,-0.074906394,0.0031584358931072
-0.007515248,0.003246324,-0.074906394,0.0056308638396208
-0.008027535,0.003301936,-0.074906394,0.00949716857435514
-0.008519012,0.002108277,-0.074906394,-0.00804613002373519
-0.008030663,0.00223297,-0.074906394,-0.00465592543885578
-0.007564539,0.002426427,-0.074906394,0.00383253228351774
