##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,0.00275705344297028
-0.005675185,0.002875869,-0.074906394,0.00174219444088815
-0.005594587,0.003878398,-0.074906394,2.33468025184736e-06
-0.005279499,0.003197081,-0.074906394,0.00169682882572881
-0.00612211,0.00266284,-0.074906394,-0.0051395480411186
-0.005714571,0.002972098,-0.074906394,0.000996979838617501
-0.005558486,0.003783568,-0.074906394,2.8782847270764e-05
-0.006064977,0.003702061,-0.074906394,3.00299488690489e-06
-0.005330301,0.003306536,-0.074906394,0.000704197466623244
-0.006580196,0.00247437,-0.074906394,-0.00686347679553161
-0.006156232,0.002761104,-0.074906394,-0.00446928565154464
-0.005761615,0.003087103,-0.074906394,0.000393419146900358
-0.005514883,0.003669074,-0.074906394,6.5417401402834e-05
-0.00603333,0.003603,-0.074906394,9.24498760315046e-06
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,0.000535021799544166
-0.005501305,0.00351839,-0.074906394,0.000113142993769313
-0.007050554,0.00231781,-0.074906394,-0.00561309421382437
-0.006608326,0.002574536,-0.074906394,-0.00724616571190363
-0.006196947,0.002878456,-0.074906394,-0.0035905829491166
-0.005791445,0.003245429,-0.074906394,0.000116840791087071
-0.005995091,0.003483347,-0.074906394,2.10944842435965e-05
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,-0.00100799005320698
-0.007532655,0.002200614,-0.074906394,-0.00399903332546402
-0.005976557,0.003323387,-0.074906394,3.48306282709587e-05
-0.007072111,0.002419601,-0.074906394,-0.00683328918887885
-0.006641861,0.002694084,-0.074906394,-0.00742810017408104
-0.006235122,0.003047391,-0.074906394,-0.00214527760489849
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,-0.00116490826172375
-0.007527845,0.003349596,-0.074906394,-0.00361376472695695
-0.008023618,0.002129277,-0.074906394,-0.00367656086136414
-0.007547208,0.002303609,-0.074906394,-0.00571890210923882
-0.006461588,0.003155255,-0.074906394,-0.00137361665351537
-0.007097794,0.002541028,-0.074906394,-0.00838902119854158
-0.006688492,0.002877034,-0.074906394,-0.00525660661815619
-0.006990208,0.003208898,-0.074906394,-0.00212206721965539
-0.007515248,0.003246324,-0.074906394,-0.00439666686719547
-0.008027535,0.003301936,-0.074906394,-0.00714403416355837
-0.008519012,0.002108277,-0.074906394,-0.00342941552360535
-0.008030663,0.00223297,-0.074906394,-0.00526455730234194
-0.007564539,0.002426427,-0.074906394,-0.007773968776261
-0.006956477,0.003015295,-0.074906394,-0.00460635075486414
-0.00715139,0.00274002,-0.074906394,-0.00926907617964693
-0.007500012,0.003121462,-0.074906394,-0.00585741686255786
-0.00802196,0.003198043,-0.074906394,-0.00800551068054819
