##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,-0.00193134147624598
-0.005675185,0.002875869,-0.074906394,-0.00274232765698522
-0.005594587,0.003878398,-0.074906394,3.67279103774431e-07
-0.005279499,0.003197081,-0.074906394,-0.00101394680596805
-0.00612211,0.00266284,-0.074906394,-0.00232330571402525
-0.005714571,0.002972098,-0.074906394,-0.00198471768694087
-0.005558486,0.003783568,-0.074906394,4.52795981005009e-06
-0.006064977,0.003702061,-0.074906394,4.72414699969691e-07
-0.005330301,0.003306536,-0.074906394,-0.000199099876757705
-0.006580196,0.00247437,-0.074906394,-0.00576063205622658
-0.006156232,0.002761104,-0.074906394,-0.00194282847960066
-0.005761615,0.003087103,-0.074906394,-0.00116020841200044
-0.005514883,0.003669074,-0.074906394,1.02911071181904e-05
-0.00603333,0.003603,-0.074906394,1.45437078957774e-06
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,-0.000151489145459004
-0.005501305,0.00351839,-0.074906394,1.77990357853363e-05
-0.007050554,0.00231781,-0.074906394,-0.00434460831686823
-0.006608326,0.002574536,-0.074906394,-0.00466376501595588
-0.006196947,0.002878456,-0.074906394,-0.00158628048079962
-0.005791445,0.003245429,-0.074906394,-0.000176592158228901
-0.005995091,0.003483347,-0.074906394,3.31846866886443e-06
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,-0.000613605040251291
-0.007532655,0.002200614,-0.074906394,-0.00351329557271843
-0.005976557,0.003323387,-0.074906394,5.47936357671922e-06
-0.007072111,0.002419601,-0.074906394,-0.00422416769236145
-0.006641861,0.002694084,-0.074906394,-0.00367241449890647
-0.006235122,0.003047391,-0.074906394,-0.000960993368453521
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,-0.000709127613461962
-0.007527845,0.003349596,-0.074906394,-0.00219984735334267
-0.008023618,0.002129277,-0.074906394,-0.006090189710311
-0.007547208,0.002303609,-0.074906394,-0.00355523804871182
