"dp-rfile"
"Time Step" "dp etc.."
("Time Step" "dp" "flow-time" "flow_rate")
0 5.169878828456423e-26 0 -4.57878022e-07
1 -0.3515152237264487 0.01134 -4.065826625311736e-07
2 -0.6435229251814605 0.02268 -3.327335706290363e-07
3 0.05548938007064709 0.03401999999999999 -3.333752706197248e-07
4 0.4771407746497755 0.04536 -3.772608947680089e-07
5 0.3882936114256249 0.0567 -4.115819403075002e-07
6 0.4183257809591975 0.06803999999999999 -4.487991138083471e-07
7 0.41556143959861 0.07937999999999999 -4.854562840423204e-07
8 0.03535044296227588 0.09072 -4.834226644049296e-07
9 -0.3458849260315714 0.10206 -4.434544759163543e-07
10 -0.4454384253820497 0.1134 -3.947046074478319e-07
11 -0.4826295288519544 0.12474 -3.432838296283803e-07
12 -0.5746041657454666 0.13608 -2.835077712824761e-07
13 -0.7025621318735179 0.14742 -2.117748783715301e-07
14 -0.8998802820208848 0.15876 -1.212214638328037e-07
15 -1.044297777962523 0.1701 -1.744903650543402e-08
16 -1.048511891588206 0.18144 8.527948375734658e-08
17 -1.088875556086572 0.19278 1.908685441134536e-07
18 -1.208356515569391 0.20412 3.073699425373691e-07
19 -1.231634712334624 0.21546 4.249104770779028e-07
20 -1.160051362813811 0.2268 5.340140259535147e-07
21 -1.081852068820859 0.23814 6.342877550225651e-07
22 -1.003234971691831 0.24948 7.259048122049634e-07
23 -1.025918444269151 0.26082 8.192838312760597e-07
24 -1.108635691961927 0.27216 9.20404970661068e-07
25 -0.909190272422469 0.2835 1.00055796e-06
26 -0.4802608044766986 0.29484 1.037039027425987e-06
27 -0.3536623876734746 0.30618 1.061264193847722e-06
28 -0.5526683739492935 0.31752 1.106140589665128e-06
29 -0.6185238815951613 0.32886 1.157551056979039e-06
30 -0.5538373207176771 0.3402 1.202159852077173e-06
31 -0.562667720726102 0.35154 1.247580223601086e-06
32 -0.3778115127121561 0.36288 1.27415043816052e-06
33 0.165851422435377 0.37422 1.24595613001299e-06
34 0.696026248027876 0.38556 1.165415143885541e-06
35 0.9692202320852138 0.3969 1.059277060845941e-06
36 1.068048608754754 0.40824 9.452607323517731e-07
37 0.94663854307099 0.41958 8.454331438966974e-07
38 0.588840829451122 0.43092 7.831152125131598e-07
39 0.2167529146672567 0.44226 7.58856624340535e-07
40 -0.1232255788248967 0.4536 7.687154938511288e-07
41 -0.5048348313671345 0.46494 8.164159555870204e-07
42 -0.6221382972150098 0.47628 8.747020885552391e-07
