x,y,z,mesh-z-velocity
0.003311762,-0.010499437,-0.013613452,0
0.003964783,-0.010521186,-0.013169165,0
0.003562653,-0.010683806,-0.013232805,0
0.003185361,-0.010767999,-0.013359433,0
0.003005201,-0.010371753,-0.013963104,0
0.002580999,-0.010567256,-0.013954262,0
0.002899862,-0.010677344,-0.013636048,0
0.002514865,-0.010885023,-0.013593213,0
0.002242644,-0.010453324,-0.014290423,0
0.005846575,-0.009881389,-0.008680925,0
0.005398972,-0.011502865,-0.007917088,0
0.00561729,-0.010312471,-0.008513005,0
0.005636907,-0.011093568,-0.008088623,0
0.005872887,-0.010669696,-0.008262,0
0.00512785,-0.011834678,-0.007785825,0
0.005043692,-0.012221307,-0.007586537,0
0.004918197,-0.012676853,-0.007363634,0
-0.000195226,-0.005099599,-0.013624401,0
-0.000664568,-0.005182974,-0.013660558,0
0.000283896,-0.004971607,-0.013604369,0
0.000769235,-0.0047903,-0.013616229,0
0.005520485,-0.003124592,-0.005925337,0
0.005316787,-0.003261482,-0.006370892,0
0.000914435,-0.004837863,-0.013174352,0
0.001250912,-0.004748954,-0.012916312,0
0.001598683,-0.004646209,-0.012618862,0
0.001952168,-0.004528548,-0.012290074,0
0.002333323,-0.004379783,-0.011931111,0
0.002577489,-0.004341265,-0.011498603,0
0.004799479,-0.003273809,-0.008182542,0
0.004995628,-0.003192745,-0.007714476,0
0.004506473,-0.003620161,-0.008295477,0
0.00427866,-0.003688643,-0.008812929,0
0.0041886,-0.010675322,-0.012835315,0
0.004468342,-0.010780496,-0.012521009,0
0.004092156,-0.011015239,-0.01251473,0
0.004422783,-0.011043424,-0.012261761,0
0.004150021,-0.011312566,-0.012155245,0
0.00458395,-0.011234061,-0.011946476,0
0.005009927,-0.011073495,-0.011806353,0
0.005257903,-0.011229404,-0.011452765,0
0.004775956,-0.011476904,-0.011559023,0
0.004293481,-0.011572022,-0.011791511,0
0.005788038,-0.011536669,-0.010716066,0
0.00553028,-0.011377054,-0.011086795,0
0.005377594,-0.011770847,-0.010820587,0
0.005117651,-0.011601716,-0.011184849,0
0.005783292,-0.009047326,-0.009000106,0
0.002161327,-0.010777138,-0.013911192,0
0.002120957,-0.011098622,-0.013537844,0
0.005891291,-0.007708734,-0.008988689,0
0.006110176,-0.00734422,-0.008888848,0
0.006331477,-0.006230652,-0.008039821,0
0.006228784,-0.006585514,-0.008382256,0
0.006137257,-0.00697158,-0.008677889,0
0.005984205,-0.006144818,-0.007713825,0
0.005868339,-0.006463351,-0.008074205,0
0.003706585,-0.003809392,-0.010121213,0
0.003978999,-0.003864687,-0.009236309,0
0.003417986,-0.003966424,-0.010487263,0
0.003133041,-0.004130562,-0.010774495,0
0.002917601,-0.004165673,-0.011200647,0
0.003693263,-0.004016449,-0.009629816,0
0.003404776,-0.0041607,-0.010002646,0
0.002355335,-0.011910522,-0.012520128,0
0.004966354,-0.011988588,-0.010918054,0
0.004901969,-0.013028941,-0.009995772,0
0.004758414,-0.011810211,-0.011239716,0
0.00453252,-0.012151257,-0.011061852,0
0.004402579,-0.011853337,-0.011438194,0
0.004593488,-0.01278652,-0.010425593,0
0.005047998,-0.012581597,-0.010302077,0
0.004762411,-0.012381987,-0.010687578,0
0.002754894,-0.01236287,-0.011867373,0
0.006809583,-0.004721166,-0.004619179,0
0.006520741,-0.004913013,-0.004786803,0
0.006626203,-0.005125815,-0.006172863,0
0.005691255,-0.006109872,-0.007351511,0
0.004919925,-0.003472911,-0.00728656,0
0.005114494,-0.00338254,-0.006819763,0
0.006446348,-0.005311944,-0.006474528,0
0.00650103,-0.005436862,-0.006850053,0
0.006163794,-0.005660818,-0.006982647,0
0.006076175,-0.005876927,-0.007331932,0
0.006415119,-0.005027354,-0.005195675,0
0.006185425,-0.005205794,-0.005429215,0
0.006402825,-0.005122505,-0.005709503,0
0.005681785,-0.008157776,-0.009055478,0
0.005481987,-0.00863013,-0.009046662,0
0.005569518,-0.009503416,-0.008874715,0
0.003725155,-0.01094183,-0.012831061,0
0.002498162,-0.011202063,-0.013227686,0
0.002856979,-0.010987665,-0.013286813,0
0.002879824,-0.011298698,-0.012918661,0
0.002481911,-0.011524085,-0.012874979,0
0.003252059,-0.011012368,-0.013033857,0
0.00534958,-0.009940024,-0.008713668,0
0.004935781,-0.011511006,-0.007984503,0
0.00511852,-0.010359139,-0.008535562,0
0.00515508,-0.011128708,-0.008156548,0
0.005381282,-0.010728695,-0.008334985,0
0.004559876,-0.011512036,-0.007996712,0
0.004663481,-0.011918636,-0.007792844,0
0.00453443,-0.012410932,-0.007548532,0
2.22E-05,-0.005133518,-0.013198861,0
-0.000441752,-0.005229525,-0.013217679,0
0.000507132,-0.005007376,-0.013120739,0
0.005248619,-0.003499907,-0.005939258,0
0.005440882,-0.003382155,-0.005505683,0
0.004998217,-0.003678698,-0.006367205,0
0.00086897,-0.004958447,-0.012760453,0
0.001226243,-0.004879829,-0.012459296,0
0.00157289,-0.004790248,-0.01214284,0
0.001920142,-0.004688528,-0.011808094,0
0.002229382,-0.004605555,-0.011446104,0
0.002540037,-0.004506889,-0.011074482,0
0.004683883,-0.003601638,-0.007757993,0
0.004646894,-0.003805688,-0.007284682,0
0.004395331,-0.003870636,-0.007960534,0
0.004191167,-0.003959846,-0.008346996,0
0.003943167,-0.004076272,-0.008751255,0
0.002867261,-0.011639641,-0.012553181,0
0.002832594,-0.011984945,-0.012210727,0
0.003305662,-0.011323928,-0.01265613,0
0.003725154,-0.011323365,-0.012410616,0
0.003329339,-0.011704146,-0.012237753,0
0.003838671,-0.01162257,-0.012026167,0
0.00397454,-0.011917095,-0.011645786,0
0.003581706,-0.011932684,-0.011862501,0
0.003199205,-0.01212931,-0.011875767,0
0.005282939,-0.009102265,-0.008972018,0
0.005403296,-0.007756515,-0.008872293,0
0.005669645,-0.007277557,-0.008728719,0
0.005755883,-0.006831326,-0.008413582,0
0.005559403,-0.006394416,-0.007711802,0
0.005306664,-0.007080131,-0.008368245,0
0.005420893,-0.006720264,-0.008051003,0
0.003660326,-0.004218736,-0.009144479,0
0.0031107,-0.00430085,-0.010349409,0
0.002825014,-0.0044097,-0.010721338,0
0.002773713,-0.004595378,-0.010255796,0
0.003073853,-0.004481501,-0.009891051,0
0.003370175,-0.004353685,-0.009524495,0
0.002420269,-0.012227094,-0.012162182,0
0.003604187,-0.012272529,-0.011511864,0
0.004263348,-0.012554391,-0.010852757,0
0.003848293,-0.012506662,-0.011147553,0
0.004105661,-0.012210726,-0.011277095,0
0.006453382,-0.00492906,-0.004328707,0
0.00619201,-0.005130807,-0.004747244,0
0.005304088,-0.006363738,-0.007333524,0
0.006179453,-0.005346699,-0.006098175,0
0.005769345,-0.005866726,-0.006911944,0
0.005448286,-0.006127767,-0.007031093,0
0.004798158,-0.003763829,-0.006857628,0
0.006049406,-0.005560895,-0.006554284,0
0.006006202,-0.005293515,-0.005146229,0
0.00592493,-0.005416803,-0.005634437,0
0.005183863,-0.008210308,-0.008929594,0
0.005004633,-0.008693207,-0.008935822,0
0.005073686,-0.009549688,-0.008840262,0
0.004856362,-0.009972647,-0.008674985,0
0.004625242,-0.010382126,-0.008495447,0
0.004680394,-0.01114358,-0.008168916,0
0.004870841,-0.010759863,-0.008349369,0
0.004247568,-0.01124543,-0.008090244,0
0.00425193,-0.011680036,-0.007901177,0
0.004200072,-0.012098789,-0.007705605,0
0.003920402,-0.011811418,-0.007804236,0
0.004006429,-0.012525192,-0.007492913,0
0.000178888,-0.005179933,-0.01279569,0
-0.000224092,-0.005278701,-0.012771028,0
0.000492492,-0.005133593,-0.012590433,0
0.005336348,-0.003630358,-0.005090069,0
0.005000662,-0.003807277,-0.0058957,0
0.005142378,-0.003745032,-0.005513734,0
0.004783294,-0.003996049,-0.006072408,0
0.004630207,-0.004050876,-0.006474769,0
0.000847569,-0.005076672,-0.012309492,0
0.001179549,-0.00501653,-0.011998517,0
0.001518505,-0.004943384,-0.011673545,0
0.001845548,-0.004867059,-0.011332079,0
0.002163406,-0.004784746,-0.010977202,0
0.002472402,-0.004695199,-0.010617848,0
0.004399498,-0.004000596,-0.007528167,0
0.004412325,-0.004139039,-0.006975547,0
0.004126112,-0.004172788,-0.007878891,0
0.003873624,-0.004294105,-0.008270724,0
0.003603962,-0.004417058,-0.008662558,0
0.004806501,-0.009150359,-0.008861374,0
0.004748658,-0.008316976,-0.008764486,0
0.004887481,-0.007823812,-0.008635675,0
0.005211218,-0.007447119,-0.008611575,0
0.005141916,-0.006656487,-0.007654537,0
0.004870716,-0.007373745,-0.00829229,0
0.004976385,-0.006999361,-0.007972676,0
0.003317861,-0.004542026,-0.00904624,0
0.002409808,-0.004867442,-0.010151717,0
0.002719106,-0.004769698,-0.009788484,0
0.003022002,-0.004660374,-0.009420534,0
0.006016996,-0.005242182,-0.004313772,0
0.004932992,-0.006599822,-0.007236383,0
0.005803159,-0.005413668,-0.004744634,0
0.005118724,-0.006324936,-0.006917016,0
0.005751001,-0.005625443,-0.006084034,0
0.005639468,-0.005801878,-0.006465563,0
0.005353024,-0.006057948,-0.006637893,0
0.005632162,-0.00557332,-0.005200456,0
0.005473472,-0.005746903,-0.005657575,0
0.004573438,-0.008772238,-0.008770161,0
0.004593196,-0.009574904,-0.008729742,0
0.004383778,-0.009976178,-0.008573297,0
0.004190571,-0.010344647,-0.00841044,0
0.004312041,-0.010774071,-0.008284624,0
0.003857795,-0.010986944,-0.008099563,0
0.003881437,-0.011434824,-0.007945116,0
0.003729211,-0.012116924,-0.007641005,0
0.003554544,-0.011688214,-0.007767297,0
0.00347517,-0.01245675,-0.007447107,0
0.005218595,-0.003861196,-0.004674912,0
-0.000453844,-0.005403145,-0.012334472,0
6.44E-05,-0.005310745,-0.012314484,0
0.000477312,-0.005234177,-0.012165332,0
0.005003089,-0.003987651,-0.005113345,0
0.004782483,-0.004104507,-0.005587468,0
0.004502981,-0.004280868,-0.006005142,0
0.004276813,-0.004386474,-0.006453073,0
0.000767899,-0.005208343,-0.011861295,0
0.001110166,-0.005157577,-0.011541747,0
0.001442431,-0.005099892,-0.011204973,0
0.001769682,-0.005032608,-0.010860621,0
0.00209328,-0.004955279,-0.010509497,0
0.004095583,-0.004333566,-0.007381444,0
0.004021776,-0.004511574,-0.006880341,0
0.003808486,-0.004482228,-0.007781362,0
0.003531922,-0.00460641,-0.008177729,0
0.003248391,-0.004722892,-0.008565918,0
0.002024883,-0.005112019,-0.010041279,0
0.00435363,-0.009180292,-0.008683248,0
0.004395292,-0.008464842,-0.008604993,0
0.004507134,-0.007690229,-0.008244466,0
0.004451455,-0.008085306,-0.008478306,0
0.004728025,-0.006919683,-0.007532269,0
0.004520949,-0.007308782,-0.00784443,0
0.002955373,-0.004833708,-0.008945276,0
0.002344586,-0.005028665,-0.009682599,0
0.002654014,-0.004935817,-0.009317053,0
0.004134027,-0.009585266,-0.008551,0
0.004794662,-0.006545191,-0.006826049,0
0.005609168,-0.005553981,-0.004314376,0
0.004561958,-0.00682504,-0.007054156,0
0.005408622,-0.005716228,-0.004757129,0
0.004941926,-0.006314631,-0.006458732,0
0.005295076,-0.005967294,-0.006132928,0
0.004492053,-0.006699653,-0.006531813,0
0.005223125,-0.0058858,-0.005203689,0
0.004637902,-0.006482699,-0.006145052,0
0.004911284,-0.006235268,-0.006003531,0
0.005047753,-0.006069697,-0.00563782,0
0.004170638,-0.008797779,-0.008544435,0
0.004098153,-0.008399311,-0.00835488,0
0.003927019,-0.009998895,-0.008393417,0
0.003780648,-0.010481884,-0.008217357,0
0.003438741,-0.010804656,-0.007990917,0
0.003484995,-0.011245933,-0.007888284,0
0.003276727,-0.011984517,-0.007569259,0
0.003150204,-0.01150756,-0.007665696,0
0.002981944,-0.012282533,-0.007354019,0
0.004879876,-0.004191998,-0.00467486,0
-0.000231325,-0.005461078,-0.011859212,0
0.000279978,-0.005373443,-0.011767857,0
0.004645855,-0.004324375,-0.005097535,0
0.004399467,-0.00446088,-0.005513603,0
0.00414595,-0.004592785,-0.005947415,0
0.003896417,-0.004708713,-0.006379443,0
0.000693565,-0.005332191,-0.011428491,0
0.001025397,-0.005298786,-0.011078774,0
0.001355321,-0.005251885,-0.010733567,0
0.001691951,-0.005188219,-0.010390789,0
0.003734822,-0.004654753,-0.007289192,0
0.003631596,-0.004828045,-0.006797821,0
0.003450314,-0.004780834,-0.007690711,0
0.003164864,-0.004894317,-0.00808384,0
0.002873575,-0.004999144,-0.008467582,0
0.002575263,-0.005095201,-0.008842849,0
0.001624564,-0.00532783,-0.009924199,0
0.001955107,-0.005258171,-0.009572227,0
0.000332008,-0.005460593,-0.011302533,0
0.003933485,-0.00917752,-0.008442371,0
0.004202566,-0.007677165,-0.007908772,0
0.004125945,-0.008016226,-0.008140677,0
0.004334202,-0.007157112,-0.007334296,0
0.004086216,-0.007518364,-0.007543825,0
0.002269797,-0.005181404,-0.009211065,0
0.003704575,-0.009581423,-0.008307205,0
0.005018717,-0.006025329,-0.003871165,0
0.005208887,-0.005866651,-0.004314108,0
0.004206003,-0.007046498,-0.006837377,0
0.005005818,-0.006031543,-0.004754173,0
0.004085707,-0.006998273,-0.00636043,0
0.004311739,-0.006727232,-0.006019487,0
0.004805728,-0.006214747,-0.005198098,0
0.004600294,-0.006428704,-0.005655057,0
0.003813943,-0.008765065,-0.008259802,0
0.003787974,-0.008355509,-0.00802732,0
0.003504223,-0.010002068,-0.008156586,0
0.003312063,-0.010370357,-0.007996677,0
0.003084208,-0.010666877,-0.007810882,0
0.003084109,-0.011042592,-0.007739976,0
0.002757004,-0.011262492,-0.00748087,0
0.002843658,-0.011784215,-0.007429354,0
0.002544334,-0.012080349,-0.007172933,0
0.004516714,-0.004506592,-0.004632546,0
-0.00053993,-0.005587984,-0.011419609,0
-6.69E-05,-0.005529357,-0.011375112,0
0.004257635,-0.004651963,-0.005007255,0
0.004008301,-0.00477448,-0.005442909,0
0.003756205,-0.004889569,-0.005879894,0
0.003499315,-0.004998146,-0.006306691,0
0.000605037,-0.005459092,-0.01096584,0
0.000917722,-0.005442331,-0.010601021,0
0.001263938,-0.005396156,-0.010259921,0
0.003352419,-0.004945829,-0.007204875,0
0.003232371,-0.005104628,-0.006721228,0
0.003067639,-0.005055193,-0.007602488,0
0.002777068,-0.005155619,-0.00798986,0
0.002480899,-0.005246933,-0.008367916,0
0.002179459,-0.005327597,-0.008738435,0
0.001872951,-0.005397037,-0.009102094,0
0.001224592,-0.005510135,-0.009800002,0
0.001558788,-0.00545632,-0.00945724,0
0.000148536,-0.005578832,-0.010919056,0
0.003548712,-0.009157782,-0.008142972,0
0.003834373,-0.007949467,-0.00773523,0
0.003955588,-0.007387415,-0.007093085,0
0.003724132,-0.00773794,-0.007296728,0
0.003302537,-0.009566394,-0.008003119,0
0.00352411,-0.008063406,-0.007425601,0
0.00349274,-0.008356568,-0.007679405,0
0.003481484,-0.008742156,-0.007924552,0
0.003193629,-0.009138709,-0.00778978,0
0.004620122,-0.006336255,-0.003856737,0
0.004809659,-0.006180876,-0.004302864,0
0.004603128,-0.006350763,-0.004733447,0
0.004412061,-0.006493835,-0.004279063,0
0.003835384,-0.007310941,-0.006639486,0
0.003722501,-0.007280786,-0.006201668,0
0.00393448,-0.007022429,-0.005890532,0
0.004168949,-0.006768065,-0.005543254,0
0.004394829,-0.006542443,-0.005158471,0
0.003086939,-0.00996989,-0.007846766,0
0.002943143,-0.01034039,-0.007727641,0
0.002724241,-0.010696718,-0.007515464,0
0.004430397,-0.006495253,-0.003416982,0
0.004220925,-0.006644526,-0.003835684,0
0.00241387,-0.011016504,-0.007205023,0
0.00245694,-0.011556298,-0.007200691,0
0.002171842,-0.011855998,-0.006903558,0
0.004114741,-0.004825763,-0.004450768,0
-0.000834587,-0.005691008,-0.01097038,0
-0.0003337,-0.005655479,-0.010927483,0
0.00385423,-0.004945028,-0.004930315,0
0.003600496,-0.00505588,-0.00538232,0
0.00334706,-0.005157928,-0.005817989,0
0.003089424,-0.005254844,-0.006240365,0
0.000451106,-0.005591712,-0.010516647,0
0.000790521,-0.005586152,-0.010096054,0
0.002954046,-0.005206127,-0.007123984,0
0.002822868,-0.005347775,-0.006649838,0
0.002666454,-0.005302077,-0.007514833,0
0.002371039,-0.005389608,-0.007894401,0
0.002071587,-0.005466959,-0.008266289,0
0.001769907,-0.005531064,-0.008632866,0
0.001468295,-0.005582273,-0.008992702,0
0.000893867,-0.005647399,-0.00964434,0
0.001172284,-0.005620436,-0.009336955,0
-5.71E-05,-0.005698707,-0.010484676,0
0.003592864,-0.007642864,-0.00686436,0
0.003375572,-0.007984786,-0.007053985,0
0.002927159,-0.009565539,-0.007629432,0
0.003229797,-0.008346845,-0.007284483,0
0.003176771,-0.008721964,-0.007544315,0
0.002880045,-0.009108827,-0.007386021,0
0.003482374,-0.007584633,-0.006442078,0
0.004203844,-0.006668342,-0.00469265,0
0.004018577,-0.006803323,-0.004246138,0
0.003411588,-0.007538021,-0.006065968,0
0.003562904,-0.00732946,-0.005774012,0
0.003767107,-0.00709473,-0.005444025,0
0.003987968,-0.006868656,-0.005083426,0
0.002682202,-0.010068144,-0.007449884,0
0.002386148,-0.010467901,-0.007153377,0
0.004023782,-0.006798697,-0.003401619,0
0.003820784,-0.006951418,-0.003813858,0
0.00212084,-0.010816142,-0.006851266,0
0.002129241,-0.011328674,-0.006887364,0
0.001865742,-0.011621673,-0.006558854,0
0.001622478,-0.011921782,-0.006228864,0
0.00138286,-0.012241061,-0.005905279,0
0.003867485,-0.005033506,-0.003961616,0
0.003663694,-0.005112608,-0.004436486,0
-0.000611899,-0.0057714,-0.01043233,0
0.003421392,-0.00521269,-0.00489356,0
0.003174221,-0.005308082,-0.005335789,0
0.002924245,-0.005396599,-0.005765062,0
0.002670592,-0.0054805,-0.006181719,0
0.0002682,-0.005716909,-0.010076212,0
0.000516536,-0.00574005,-0.009665729,0
0.00254237,-0.00543642,-0.007045121,0
0.002406698,-0.00555918,-0.00658358,0
0.002248441,-0.005521426,-0.007425301,0
0.001947385,-0.005596736,-0.007795362,0
0.001646344,-0.005658723,-0.008164045,0
0.001347141,-0.005704773,-0.008532856,0
0.001051908,-0.005736905,-0.008897471,0
0.00076425,-0.005753649,-0.009258868,0
-0.000216696,-0.005805057,-0.010029719,0
0.003042,-0.008282869,-0.006850145,0
0.003240668,-0.00791783,-0.00662624,0
0.00260799,-0.009532624,-0.00720856,0
0.002919005,-0.008679794,-0.007116636,0
0.002620287,-0.009052873,-0.006935153,0
0.003144198,-0.007845026,-0.006171277,0
0.002897242,-0.008208107,-0.006362011,0
0.002718331,-0.008613384,-0.006644368,0
0.003810997,-0.006984029,-0.004640648,0
0.003638025,-0.007104249,-0.004211627,0
0.003189811,-0.007677785,-0.005737613,0
0.003373841,-0.007432485,-0.005367957,0
0.003590967,-0.007195825,-0.005010833,0
0.003429183,-0.007296254,-0.004583706,0
0.002349253,-0.009941911,-0.006989593,0
0.002343855,-0.009448288,-0.006735392,0
0.002103803,-0.010317476,-0.006728766,0
0.003610116,-0.007103421,-0.003393177,0
0.003821922,-0.006946457,-0.002971547,0
0.003292587,-0.00738087,-0.004183696,0
0.003414955,-0.007263662,-0.003805686,0
0.001899306,-0.0106546,-0.0064838,0
0.001858932,-0.01110202,-0.006505434,0
0.00162071,-0.011371235,-0.006161818,0
0.001387375,-0.011705413,-0.00583821,0
0.001138051,-0.012034315,-0.005536906,0
0.00365345,-0.005193951,-0.00349109,0
0.003441191,-0.005274334,-0.003960814,0
0.003217272,-0.005360117,-0.004417714,0
-0.001038944,-0.005852547,-0.010041458,0
-0.000633361,-0.005861904,-0.009922559,0
0.002979237,-0.005448211,-0.004863196,0
0.002736476,-0.005530601,-0.005298165,0
0.002492639,-0.005606208,-0.005722213,0
0.002247514,-0.005675295,-0.006132245,0
7.41E-05,-0.00583255,-0.009626209,0
0.000345971,-0.005853105,-0.009223603,0
0.001995085,-0.005738317,-0.006522078,0
0.002118998,-0.005638308,-0.006965026,0
0.001812959,-0.005714768,-0.007326693,0
0.001507479,-0.005776672,-0.007690359,0
0.0012078,-0.005820355,-0.008068086,0
0.000912403,-0.005847652,-0.008447847,0
0.000623209,-0.005859958,-0.008829381,0
-0.000380714,-0.005900589,-0.009560403,0
0.002413516,-0.008982357,-0.006443593,0
0.002984905,-0.007796471,-0.005321099,0
0.002808853,-0.008101202,-0.005793296,0
0.002565221,-0.008540192,-0.006128134,0
0.003200041,-0.007529997,-0.004930038,0
0.003052817,-0.00760613,-0.004453944,0
0.002822131,-0.007867617,-0.004824166,0
0.002418496,-0.008515835,-0.005601658,0
0.002243021,-0.008933705,-0.005932534,0
0.002132969,-0.009381649,-0.006237856,0
0.002090246,-0.00984922,-0.00650871,0
0.001857967,-0.010263317,-0.006265758,0
0.003187703,-0.007417215,-0.003408312,0
0.003401066,-0.007241433,-0.002966214,0
0.002980963,-0.007615563,-0.00389891,0
0.001655673,-0.01077659,-0.00607071,0
0.001408095,-0.011163074,-0.005738003,0
0.001158498,-0.01151437,-0.005441345,0
0.000852693,-0.011823189,-0.005204728,0
0.000460344,-0.012049654,-0.005105795,0
2.67E-05,-0.012238517,-0.005199079,0
0.003222097,-0.005413117,-0.003496914,0
0.002997917,-0.005494653,-0.003952601,0
0.002766026,-0.005576579,-0.004400153,0
-0.000891678,-0.005935442,-0.009507197,0
0.002528022,-0.005654706,-0.004839941,0
0.002289611,-0.005725148,-0.00527202,0
0.002054063,-0.005787282,-0.005694428,0
0.001824392,-0.005840059,-0.006098891,0
-9.15E-05,-0.005930567,-0.009174659,0
0.000186364,-0.005952498,-0.008777281,0
0.001611746,-0.005880429,-0.006464317,0
0.001680707,-0.005815525,-0.006869609,0
0.001358874,-0.005884128,-0.007201608,0
0.001055524,-0.005925877,-0.007592818,0
0.000758338,-0.005950485,-0.007987213,0
0.000468299,-0.005959579,-0.008381094,0
-0.000531755,-0.00598056,-0.009123667,0
0.002614227,-0.008164885,-0.005228909,0
0.002689635,-0.00791477,-0.004301991,0
0.002455571,-0.008214134,-0.00469219,0
0.002255807,-0.008543653,-0.00506641,0
0.002085264,-0.008919586,-0.005414389,0
0.001955344,-0.009342446,-0.005732636,0
0.001879641,-0.009797854,-0.006019479,0
0.001650406,-0.0102367,-0.005803065,0
0.002773817,-0.007727927,-0.003392879,0
0.002980447,-0.007533734,-0.002954129,0
0.003192427,-0.007357636,-0.002524474,0
0.002545229,-0.007967849,-0.003800205,0
0.001428945,-0.010643379,-0.005566077,0
0.001180946,-0.011006087,-0.005298691,0
0.000879584,-0.011322719,-0.005076875,0
0.000492377,-0.011560573,-0.004980404,0
6.48E-05,-0.011764239,-0.005074317,0
-0.000336882,-0.011916277,-0.005305064,0
-0.000718208,-0.012047512,-0.005590147,0
0.003002478,-0.005536018,-0.003043826,0
0.002775348,-0.005613292,-0.003495782,0
0.002543123,-0.005691137,-0.003944107,0
0.00230509,-0.005766212,-0.004387788,0
-0.000915189,-0.00600447,-0.009041129,0
-0.00130012,-0.005976307,-0.009156759,0
0.002066511,-0.005834094,-0.004827153,0
0.001833997,-0.005892047,-0.005263461,0
0.00160693,-0.005939925,-0.005698433,0
0.001382612,-0.005976955,-0.006141197,0
-0.000257199,-0.006016271,-0.00872774,0
1.61E-05,-0.006040219,-0.008327638,0
0.001213443,-0.005980285,-0.006664264,0
0.000893366,-0.006020445,-0.007103459,0
0.000590405,-0.006043166,-0.007518603,0
0.000298467,-0.006049472,-0.007924755,0
-0.000696302,-0.006049715,-0.008678828,0
0.002302089,-0.008259291,-0.004173904,0
0.002094353,-0.00857571,-0.004538984,0
0.001923402,-0.008927052,-0.004894868,0
0.001788833,-0.009320407,-0.005224971,0
0.001696326,-0.009756416,-0.005527357,0
0.001454693,-0.010154963,-0.005315261,0
0.002366378,-0.008030555,-0.003322949,0
0.002561064,-0.007820577,-0.002920463,0
0.002763499,-0.007628507,-0.002502175,0
0.002131466,-0.008300287,-0.003683015,0
0.00265288,-0.007125632,-0.000106045,0
0.001211295,-0.010520265,-0.00510159,0
0.000907423,-0.010836233,-0.004904382,0
0.000521991,-0.011083096,-0.004818183,0
9.59E-05,-0.011301196,-0.004917212,0
-0.000302678,-0.011453736,-0.0051513,0
-0.000674104,-0.011579816,-0.005443587,0
-0.001044446,-0.011702168,-0.005748843,0
0.0025518,-0.005718278,-0.003045388,0
0.002318041,-0.00579099,-0.003492518,0
0.002077319,-0.005862722,-0.003938377,0
0.001831112,-0.005929686,-0.004383048,0
0.002398639,-0.00607516,-0.000112178,0
-0.001156065,-0.006045231,-0.008684961,0
-0.001628021,-0.006000344,-0.00874729,0
0.00159332,-0.005986251,-0.004828235,0
0.001374738,-0.006029438,-0.005277297,0
0.001160512,-0.006062123,-0.005730683,0
0.000942506,-0.006085014,-0.006191875,0
-0.000443728,-0.006088259,-0.00828386,0
-0.000170919,-0.006115051,-0.007877253,0
0.000693424,-0.006105687,-0.006628792,0
0.000402213,-0.006123898,-0.00705046,0
0.000112362,-0.00612727,-0.007465827,0
-0.000917721,-0.006101061,-0.008262483,0
0.001913173,-0.0086027,-0.004016569,0
0.001745928,-0.008937576,-0.004383678,0
0.001610334,-0.00930599,-0.004720939,0
0.001513136,-0.009709382,-0.005030668,0
0.001239722,-0.010064741,-0.00483864,0
0.001989722,-0.008299264,-0.003247669,0
0.002135143,-0.008100188,-0.002874256,0
0.002328177,-0.007891278,-0.002472228,0
0.002530309,-0.007694877,-0.002059643,0
0.001686944,-0.00860474,-0.003470583,0
0.002703942,-0.00734471,-0.000807389,0
0.002492783,-0.00753485,-0.001216391,0
0.002444513,-0.007312744,-0.000396253,0
0.002188669,-0.007279385,-0.000104438,0
0.000937303,-0.010371572,-0.004685717,0
0.000552942,-0.010617665,-0.004616553,0
0.000122705,-0.010851608,-0.004724312,0
-0.000278973,-0.011005607,-0.004961669,0
-0.00064703,-0.011124891,-0.005261159,0
-0.001008333,-0.011238683,-0.005577242,0
-0.001375654,-0.011355527,-0.0058925,0
0.002327897,-0.005812183,-0.002599293,0
0.002093604,-0.005877568,-0.003043586,0
0.001852132,-0.0059436,-0.003488685,0
0.001600427,-0.006007623,-0.003935918,0
0.001336581,-0.0060667,-0.004387487,0
0.001932902,-0.006193333,-0.000112422,0
0.002148115,-0.00606394,-0.000420231,0
0.002116817,-0.005943977,-0.001280842,0
-0.00141309,-0.006074803,-0.008272192,0
-0.001948683,-0.006005814,-0.00829017,0
0.001107522,-0.00610974,-0.004848582,0
0.000927846,-0.006134763,-0.005314954,0
0.000714156,-0.006157642,-0.005756034,0
0.000460203,-0.006178746,-0.006166205,0
-0.00064924,-0.006145061,-0.007844761,0
-0.000371904,-0.006175337,-0.007425793,0
0.000191326,-0.006190259,-0.006585443,0
-9.04E-05,-0.006190135,-0.007005862,0
-0.001135245,-0.006138854,-0.007830381,0
0.001530614,-0.008935693,-0.003893752,0
0.001392687,-0.009286744,-0.004240994,0
0.001290588,-0.009661107,-0.004547173,0
0.000942473,-0.009958332,-0.004408849,0
0.002281145,-0.007724701,-0.001626288,0
0.001680999,-0.00839752,-0.002892166,0
0.001879925,-0.008140464,-0.002450585,0
0.002076099,-0.007924493,-0.002036173,0
0.001296163,-0.008695472,-0.003090206,0
0.001249801,-0.00893155,-0.003478309,0
0.002236908,-0.007523278,-0.000796608,0
0.002021625,-0.007719596,-0.001201982,0
0.001973239,-0.007467208,-0.000391572,0
0.001716813,-0.007415807,-0.000103373,0
0.000555293,-0.010194642,-0.004375314,0
0.000135767,-0.010420538,-0.004493932,0
-0.00026748,-0.010576592,-0.004735217,0
-0.000636433,-0.010688655,-0.005040678,0
-0.000991891,-0.01079167,-0.005367245,0
-0.001349073,-0.010897388,-0.005695869,0
-0.001714696,-0.011009525,-0.00601927,0
0.001880473,-0.005978603,-0.001717055,0
