##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,0.00790002380382301
-0.005675185,0.002875869,-0.074906394,0.0106444386340435
-0.005594587,0.003878398,-0.074906394,1.34104447014773e-05
-0.005279499,0.003197081,-0.074906394,0.00458172146947586
-0.00612211,0.00266284,-0.074906394,0.0136117795803188
-0.005714571,0.002972098,-0.074906394,0.00815395116213621
-0.005558486,0.003783568,-0.074906394,0.000165329184315592
-0.006064977,0.003702061,-0.074906394,1.72492557975729e-05
-0.005330301,0.003306536,-0.074906394,0.00170753813471677
-0.006580196,0.00247437,-0.074906394,0.00846729928452852
-0.006156232,0.002761104,-0.074906394,0.0118905940700325
-0.005761615,0.003087103,-0.074906394,0.00522105420047939
-0.005514883,0.003669074,-0.074906394,0.000375758711854818
-0.00603333,0.003603,-0.074906394,5.31033724724364e-05
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,0.00129565536411454
-0.005501305,0.00351839,-0.074906394,0.000649895359376243
-0.007050554,0.00231781,-0.074906394,0.0113629730780765
-0.006608326,0.002574536,-0.074906394,0.0121663187971686
-0.006196947,0.002878456,-0.074906394,0.00926083080745017
-0.005791445,0.003245429,-0.074906394,0.00132876756752275
-0.005995091,0.003483347,-0.074906394,0.000121167090967208
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,0.000213539283191343
-0.007532655,0.002200614,-0.074906394,0.0165364817005906
-0.005976557,0.003323387,-0.074906394,0.000200067745454995
-0.007072111,0.002419601,-0.074906394,0.0129164466524779
-0.006641861,0.002694084,-0.074906394,0.0146722071558891
-0.006235122,0.003047391,-0.074906394,0.00538116993890481
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,0.000246781874881342
-0.007527845,0.003349596,-0.074906394,0.000765563833652322
-0.008023618,0.002129277,-0.074906394,0.019362278424575
-0.007547208,0.002303609,-0.074906394,0.0166107007116306
-0.006461588,0.003155255,-0.074906394,0.00298277357253159
-0.007097794,0.002541028,-0.074906394,0.0145331958908827
-0.006688492,0.002877034,-0.074906394,0.0101549075618412
-0.006990208,0.003208898,-0.074906394,0.00200707842681502
-0.007515248,0.003246324,-0.074906394,0.00165288969593188
-0.008027535,0.003301936,-0.074906394,0.00164643839268474
-0.008519012,0.002108277,-0.074906394,0.0184494812015618
-0.008030663,0.00223297,-0.074906394,0.018906669429955
-0.007564539,0.002426427,-0.074906394,0.0166495348598001
-0.006956477,0.003015295,-0.074906394,0.00691155192819674
-0.00715139,0.00274002,-0.074906394,0.0141401650513249
-0.007500012,0.003121462,-0.074906394,0.00482560206686179
-0.00802196,0.003198043,-0.074906394,0.00370504580360127
-0.008529539,0.003292443,-0.074906394,0.00280585589408026
-0.009014025,0.002138737,-0.074906394,0.0100832777991145
-0.008518091,0.002212106,-0.074906394,0.0182500397393948
-0.008039055,0.00235658,-0.074906394,0.0183679064651492
-0.00762277,0.002642433,-0.074906394,0.0166351504641098
-0.007460942,0.002908921,-0.074906394,0.0102089022875416
-0.009504222,0.002217737,-0.074906394,0.00751415561732082
-0.008015217,0.003072406,-0.074906394,0.00685114091161695
-0.00853103,0.003188431,-0.074906394,0.00500277660570805
-0.009031357,0.003319175,-0.074906394,0.00470085265254853
-0.009005189,0.002242132,-0.074906394,0.012044981741206
-0.008517004,0.002335861,-0.074906394,0.0180021632420482
-0.008056319,0.002558512,-0.074906394,0.0174981585977405
-0.007977989,0.00283708,-0.074906394,0.0127374775705626
-0.009985958,0.002339678,-0.074906394,0.00924451876991203
-0.009488071,0.002320227,-0.074906394,0.0108818467951005
-0.008532837,0.003062637,-0.074906394,0.00799807423497208
-0.009039904,0.00321552,-0.074906394,0.00657002822222048
-0.009530475,0.003380301,-0.074906394,0.00513109112848302
-0.008994679,0.002365403,-0.074906394,0.014287406035113
-0.008515276,0.002545436,-0.074906394,0.0175576354585157
-0.008581042,0.002820782,-0.074906394,0.0139582477044951
-0.010457029,0.002497993,-0.074906394,0.00989938483534359
-0.00996314,0.0024409,-0.074906394,0.0125796963035898
-0.00946884,0.002442482,-0.074906394,0.014781202625079
-0.009050245,0.003090154,-0.074906394,0.00961614762987931
-0.00954604,0.003277469,-0.074906394,0.006207236104575
-0.010024237,0.003475231,-0.074906394,0.00260476268337335
-0.008941409,0.002597024,-0.074906394,0.0181620952911646
-0.009089885,0.002860947,-0.074906394,0.015279154797185
