##ANSYS Fluent 24.1.0,,,
##,,,
##Generated on: 06:26:30,16-Sep-0024,,
##,,,
##Generated from case: FLTG.1-Setup-Output.cas.h5,,,
##,,,
[Name],,,
inlet_vel,,,
[Data],,,
x,y,z,u1
-0.005237015,0.003105579,-0.074906394,-0.00819645846359794
-0.005675185,0.002875869,-0.074906394,-0.0103030576200315
-0.005594587,0.003878398,-0.074906394,-2.06854728645931e-05
-0.005279499,0.003197081,-0.074906394,-0.00512942312717151
-0.00612211,0.00266284,-0.074906394,-0.0166524654810045
-0.005714571,0.002972098,-0.074906394,-0.00816213451704988
-0.005558486,0.003783568,-0.074906394,-0.000255018564411123
-0.006064977,0.003702061,-0.074906394,-2.66067994520579e-05
-0.005330301,0.003306536,-0.074906394,-0.00245834860238268
-0.006580196,0.00247437,-0.074906394,-0.009359564086031
-0.006156232,0.002761104,-0.074906394,-0.0140840242059162
-0.005761615,0.003087103,-0.074906394,-0.0054754369751985
-0.005514883,0.003669074,-0.074906394,-0.000579603943846176
-0.00603333,0.003603,-0.074906394,-8.19114052329642e-05
-0.00654488,0.003553416,-0.074906394,0
-0.005329678,0.003447304,-0.074906394,-0.00186506327644472
-0.005501305,0.00351839,-0.074906394,-0.00100245689986114
-0.007050554,0.00231781,-0.074906394,-0.0129893709385187
-0.006608326,0.002574536,-0.074906394,-0.0110854584264699
-0.006196947,0.002878456,-0.074906394,-0.0106447870061822
-0.005791445,0.003245429,-0.074906394,-0.00163146000100909
-0.005995091,0.003483347,-0.074906394,-0.000186898990158601
-0.006519183,0.003452644,-0.074906394,0
-0.007032951,0.003434628,-0.074906394,-0.0010205102674321
-0.007532655,0.002200614,-0.074906394,-0.0202288255992356
-0.005976557,0.003323387,-0.074906394,-0.000308602437265464
-0.007072111,0.002419601,-0.074906394,-0.0124163915335902
-0.006641861,0.002694084,-0.074906394,-0.0117234301740781
-0.006235122,0.003047391,-0.074906394,-0.00601122866046432
-0.006488121,0.003330881,-0.074906394,0
-0.007013604,0.003332428,-0.074906394,-0.00117937755231148
-0.007527845,0.003349596,-0.074906394,-0.00365865119026751
-0.008023618,0.002129277,-0.074906394,-0.0251533008901845
-0.007547208,0.002303609,-0.074906394,-0.0181431480925062
-0.006461588,0.003155255,-0.074906394,-0.00278669003267828
-0.007097794,0.002541028,-0.074906394,-0.0114690131605456
-0.006688492,0.002877034,-0.074906394,-0.00777266745581634
-0.006990208,0.003208898,-0.074906394,-0.00227022157850028
-0.007515248,0.003246324,-0.074906394,-0.00437299974193038
-0.008027535,0.003301936,-0.074906394,-0.00735971451383942
-0.008519012,0.002108277,-0.074906394,-0.0247479347166575
-0.008030663,0.00223297,-0.074906394,-0.0226423013328742
-0.007564539,0.002426427,-0.074906394,-0.0156080069991313
-0.006956477,0.003015295,-0.074906394,-0.00525383215437536
-0.00715139,0.00274002,-0.074906394,-0.0091018424508331
-0.007500012,0.003121462,-0.074906394,-0.00554047974876787
-0.00802196,0.003198043,-0.074906394,-0.00820831986309711
-0.008529539,0.003292443,-0.074906394,-0.0102523558254415
-0.009014025,0.002138737,-0.074906394,-0.0137791283061416
-0.008518091,0.002212106,-0.074906394,-0.0229992125507429
-0.008039055,0.00235658,-0.074906394,-0.0196690031393096
-0.00762277,0.002642433,-0.074906394,-0.011115239442741
-0.007460942,0.002908921,-0.074906394,-0.00752767479021692
-0.009504222,0.002217737,-0.074906394,-0.0110096953700721
-0.008015217,0.003072406,-0.074906394,-0.00908165030789321
-0.00853103,0.003188431,-0.074906394,-0.0112335761609326
-0.009031357,0.003319175,-0.074906394,-0.00896512809900474
-0.009005189,0.002242132,-0.074906394,-0.0161667314372597
-0.008517004,0.002335861,-0.074906394,-0.0208951565715991
-0.008056319,0.002558512,-0.074906394,-0.0148737768719445
-0.007977989,0.00283708,-0.074906394,-0.0105837711217285
-0.009985958,0.002339678,-0.074906394,-0.0144440197302026
-0.009488071,0.002320227,-0.074906394,-0.0158097173560496
-0.008532837,0.003062637,-0.074906394,-0.0122736802420829
-0.009039904,0.00321552,-0.074906394,-0.0112718299098773
-0.009530475,0.003380301,-0.074906394,-0.00661895662589443
-0.008994679,0.002365403,-0.074906394,-0.0188252689601679
-0.008515276,0.002545436,-0.074906394,-0.0172849488129377
-0.008581042,0.002820782,-0.074906394,-0.0149893385082436
-0.010457029,0.002497993,-0.074906394,-0.0178478387149037
-0.00996314,0.0024409,-0.074906394,-0.0194612802752984
-0.00946884,0.002442482,-0.074906394,-0.0213427655700642
-0.009050245,0.003090154,-0.074906394,-0.0146852948269018
-0.00954604,0.003277469,-0.074906394,-0.00791395437274583
-0.010024237,0.003475231,-0.074906394,-0.00483556257495931
-0.008941409,0.002597024,-0.074906394,-0.0227675626695927
-0.009089885,0.002860947,-0.074906394,-0.0214258887869281
-0.010917083,0.00268583,-0.074906394,-0.0185297582700789
-0.010428093,0.002597692,-0.074906394,-0.0220093554527559
-0.009935946,0.002561708,-0.074906394,-0.025577997905571
-0.009416598,0.002660304,-0.074906394,-0.0304760170473287
-0.009564867,0.003153105,-0.074906394,-0.0128908548378519
-0.01004667,0.003373685,-0.074906394,-0.0060120871502375
-0.010510212,0.003603409,-0.074906394,-0.00385002096539126
-0.011367136,0.002896687,-0.074906394,-0.0113885489562218
-0.009600386,0.002938695,-0.074906394,-0.0217634438469334
-0.010882621,0.002783847,-0.074906394,-0.0179247152023724
-0.010393579,0.002716748,-0.074906394,-0.0237544097676023
-0.009887757,0.002765493,-0.074906394,-0.0275312921575829
-0.010073806,0.00325089,-0.074906394,-0.00807930501742812
-0.010539274,0.003503582,-0.074906394,-0.00530839699777289
-0.010986725,0.00376321,-0.074906394,-0.00252233162285201
-0.01180893,0.003125106,-0.074906394,-0.0110263461278849
-0.011327782,0.002992957,-0.074906394,-0.0134878569882459
-0.010104352,0.003051913,-0.074906394,-0.0150742453979082
-0.010841474,0.002900969,-0.074906394,-0.016356518938608
-0.010351455,0.002907786,-0.074906394,-0.0184400746654134
-0.012243981,0.003366777,-0.074906394,-0.00870751201088696
-0.010574427,0.003382872,-0.074906394,-0.00714499182265079
-0.01102217,0.003665485,-0.074906394,-0.004734764069445
-0.011452724,0.003952194,-0.074906394,-5.53286570233958e-05
-0.011765454,0.003219704,-0.074906394,-0.0134269174656405
-0.011280748,0.003108074,-0.074906394,-0.0152634087026334
-0.010599558,0.003197669,-0.074906394,-0.0106288728101749
-0.010805882,0.003082604,-0.074906394,-0.0133610138351691
-0.012673198,0.00361877,-0.074906394,-0.0115905145592191
-0.012197013,0.003459776,-0.074906394,-0.00986053065410991
-0.011065048,0.003547312,-0.074906394,-0.00768472395277442
-0.011494304,0.003856903,-0.074906394,-0.00152909378270499
-0.011907751,0.004168346,-0.074906394,-0.00661181920816956
-0.011713444,0.0033329,-0.074906394,-0.0148239415951189
-0.011211345,0.003211342,-0.074906394,-0.0158140436243157
-0.01113209,0.003359422,-0.074906401,-0.0129760154711361
-0.013097321,0.003879573,-0.074906394,-0.0126898704023966
-0.012623054,0.003710151,-0.074906394,-0.0124231812570294
-0.012140818,0.003571132,-0.074906394,-0.0113689643524048
-0.011544622,0.003741634,-0.074906394,-0.00611628807781035
-0.011955686,0.004076091,-0.074906394,-0.00915150096894133
-0.01235101,0.004410455,-0.074906394,-0.0140169873006153
-0.011593509,0.003426359,-0.074906394,-0.0147714577848071
-0.011644134,0.003622834,-0.074906394,-0.0100687938251926
-0.013516854,0.004148263,-0.074906394,-0.0118606102208369
-0.013044355,0.003969407,-0.074906394,-0.0141385394538383
-0.012563057,0.003819635,-0.074906394,-0.0135547661373489
-0.012038769,0.003679125,-0.074906394,-0.0126318159586583
-0.01201375,0.003964389,-0.074906394,-0.0127094369988561
-0.012406072,0.004322287,-0.074906394,-0.0159356797163329
-0.012780298,0.004677862,-0.074906394,-0.0189585837213691
-0.012103589,0.003864566,-0.074906394,-0.0156145368275438
-0.013932054,0.004423951,-0.074906394,-0.00809207297825497
-0.013461491,0.004236704,-0.074906394,-0.0130783847809917
-0.012980909,0.00407707,-0.074906394,-0.0161769025986122
-0.012473044,0.003918978,-0.074906394,-0.0147875856121234
-0.012472843,0.004215391,-0.074906394,-0.0171941081243444
-0.012842936,0.0045949,-0.074906394,-0.0216045469975766
-0.013192488,0.004971238,-0.074906394,-0.00591319281861913
-0.014343151,0.004705951,-0.074906394,-0.0105191923364187
-0.012567969,0.004105055,-0.074906394,-0.0176325265096952
-0.013874557,0.004511079,-0.074906394,-0.00869183781043685
-0.013395115,0.004342727,-0.074906394,-0.014667536791184
-0.012855074,0.004121362,-0.074906394,-0.017969640862823
-0.012918958,0.004494187,-0.074906394,-0.0241333236404426
-0.013262762,0.004894611,-0.074906394,-0.00777957563787276
-0.01358271,0.005292913,-0.074906394,-0.00405155832613805
-0.014749989,0.004993889,-0.074906394,-0.0141260073947294
-0.014283638,0.004791756,-0.074906394,-0.0120305587810583
-0.013026563,0.004362566,-0.074906394,-0.020154528215213
